"","node","cluster"
"3678","HORVU.MOREX.r2.4HG0336770",2
"3679","HORVU.MOREX.r2.3HG0245400",2
"3680","HORVU.MOREX.r2.3HG0184600",2
"3681","HORVU.MOREX.r2.7HG0561040",8
"3682","HORVU.MOREX.r2.5HG0386660",2
"3683","HORVU.MOREX.r2.3HG0253510",11
"3684","HORVU.MOREX.r2.2HG0149900",2
"3685","HORVU.MOREX.r2.3HG0230400",2
"3686","HORVU.MOREX.r2.3HG0226880",2
"3687","HORVU.MOREX.r2.2HG0149820",2
"3688","HORVU.MOREX.r2.2HG0149830",2
"3689","HORVU.MOREX.r2.4HG0295820",2
"3690","HORVU.MOREX.r2.2HG0149680",2
"3691","HORVU.MOREX.r2.5HG0379090",11
"3692","HORVU.MOREX.r2.3HG0245700",6
"3693","HORVU.MOREX.r2.4HG0279480",8
"3694","HORVU.MOREX.r2.6HG0474410",6
"3695","HORVU.MOREX.r2.7HG0618110",6
"3696","HORVU.MOREX.r2.1HG0050120",2
"3697","HORVU.MOREX.r2.4HG0311740",2
"3698","HORVU.MOREX.r2.2HG0140370",8
"3699","HORVU.MOREX.r2.6HG0461750",8
"3700","HORVU.MOREX.r2.4HG0323430",2
"3701","HORVU.MOREX.r2.4HG0280550",2
"3702","HORVU.MOREX.r2.3HG0207560",8
"3703","HORVU.MOREX.r2.5HG0432550",8
"3704","HORVU.MOREX.r2.2HG0121430",8
"3705","HORVU.MOREX.r2.5HG0402310",2
"3706","HORVU.MOREX.r2.2HG0105540",2
"3707","HORVU.MOREX.r2.5HG0436230",13
"3708","HORVU.MOREX.r2.6HG0507530",13
"3709","HORVU.MOREX.r2.6HG0449710",2
"3710","HORVU.MOREX.r2.6HG0513190",2
"3711","HORVU.MOREX.r2.5HG0392870",11
"3712","HORVU.MOREX.r2.5HG0383480",11
"3713","HORVU.MOREX.r2.5HG0417820",11
"3714","HORVU.MOREX.r2.2HG0082740",11
"3715","HORVU.MOREX.r2.7HG0600530",11
"3716","HORVU.MOREX.r2.6HG0475750",11
"3717","HORVU.MOREX.r2.1HG0078660",11
"3718","HORVU.MOREX.r2.4HG0335620",2
"3719","HORVU.MOREX.r2.7HG0553110",2
"3720","HORVU.MOREX.r2.3HG0206640",2
"3721","HORVU.MOREX.r2.2HG0167620",13
"3722","HORVU.MOREX.r2.3HG0206960",13
"3723","HORVU.MOREX.r2.5HG0430710",2
"3724","HORVU.MOREX.r2.6HG0525890",2
"3725","HORVU.MOREX.r2.2HG0117980",13
"3726","HORVU.MOREX.r2.6HG0494900",8
"3727","HORVU.MOREX.r2.2HG0108430",15
"3728","HORVU.MOREX.r2.1HG0034750",8
"3729","HORVU.MOREX.r2.2HG0149440",8
"3730","HORVU.MOREX.r2.3HG0212000",8
"3731","HORVU.MOREX.r2.1HG0069010",8
"3732","HORVU.MOREX.r2.5HG0435960",8
"3733","HORVU.MOREX.r2.5HG0406450",2
"3734","HORVU.MOREX.r2.2HG0135820",2
"3735","HORVU.MOREX.r2.1HG0073000",2
"3736","HORVU.MOREX.r2.3HG0230420",2
"3737","HORVU.MOREX.r2.1HG0061820",13
"3738","HORVU.MOREX.r2.5HG0412310",8
"3739","HORVU.MOREX.r2.1HG0046570",8
"3740","HORVU.MOREX.r2.4HG0329640",8
"3741","HORVU.MOREX.r2.1HG0065890",8
"3742","HORVU.MOREX.r2.2HG0123030",8
"3743","HORVU.MOREX.r2.5HG0445890",8
"3744","HORVU.MOREX.r2.3HG0253370",8
"3745","HORVU.MOREX.r2.1HG0034210",8
"3746","HORVU.MOREX.r2.2HG0147760",13
"3747","HORVU.MOREX.r2.6HG0490980",2
"3748","HORVU.MOREX.r2.6HG0496800",2
"3749","HORVU.MOREX.r2.2HG0146720",2
"3750","HORVU.MOREX.r2.7HG0613010",17
"3751","HORVU.MOREX.r2.2HG0130510",2
"3752","HORVU.MOREX.r2.4HG0349140",13
"3753","HORVU.MOREX.r2.3HG0192360",15
"3754","HORVU.MOREX.r2.5HG0435650",15
"3755","HORVU.MOREX.r2.7HG0543330",8
"3756","HORVU.MOREX.r2.3HG0220710",13
"3757","HORVU.MOREX.r2.3HG0221420",13
"3758","HORVU.MOREX.r2.3HG0220810",11
"3759","HORVU.MOREX.r2.5HG0401250",2
"3760","HORVU.MOREX.r2.5HG0401830",2
"3761","HORVU.MOREX.r2.5HG0407940",15
"3762","HORVU.MOREX.r2.6HG0517140",8
"3763","HORVU.MOREX.r2.6HG0471160",8
"3764","HORVU.MOREX.r2.5HG0426970",2
"3765","HORVU.MOREX.r2.7HG0594710",2
"3766","HORVU.MOREX.r2.6HG0489660",21
"3767","HORVU.MOREX.r2.5HG0355950",9
"3768","HORVU.MOREX.r2.3HG0222630",9
"3769","HORVU.MOREX.r2.5HG0422210",9
"3770","HORVU.MOREX.r2.4HG0347280",8
"3771","HORVU.MOREX.r2.4HG0323500",8
"3772","HORVU.MOREX.r2.6HG0518150",2
"3773","HORVU.MOREX.r2.6HG0471110",2
"3774","HORVU.MOREX.r2.3HG0223640",11
"3775","HORVU.MOREX.r2.6HG0494760",13
"3776","HORVU.MOREX.r2.5HG0399960",2
"3777","HORVU.MOREX.r2.7HG0541590",2
"3778","HORVU.MOREX.r2.6HG0498460",8
"3779","HORVU.MOREX.r2.1HG0046050",8
"3780","HORVU.MOREX.r2.6HG0458420",32
"3781","HORVU.MOREX.r2.1HG0045510",33
"3782","HORVU.MOREX.r2.3HG0224590",13
"3783","HORVU.MOREX.r2.2HG0157120",8
"3784","HORVU.MOREX.r2.6HG0481830",8
"3785","HORVU.MOREX.r2.1HG0009580",2
"3786","HORVU.MOREX.r2.3HG0210900",2
"3787","HORVU.MOREX.r2.7HG0572930",2
"3788","HORVU.MOREX.r2.3HG0210880",2
"3789","HORVU.MOREX.r2.3HG0269620",2
"3790","HORVU.MOREX.r2.3HG0207440",8
"3791","HORVU.MOREX.r2.1HG0064000",13
"3792","HORVU.MOREX.r2.3HG0243290",13
"3793","HORVU.MOREX.r2.7HG0580950",8
"3794","HORVU.MOREX.r2.6HG0458020",8
"3795","HORVU.MOREX.r2.4HG0324050",8
"3796","HORVU.MOREX.r2.4HG0307390",13
"3797","HORVU.MOREX.r2.3HG0246770",2
"3798","HORVU.MOREX.r2.1HG0035320",2
"3799","HORVU.MOREX.r2.5HG0350170",2
"3800","HORVU.MOREX.r2.3HG0242230",2
"3801","HORVU.MOREX.r2.7HG0527130",2
"3802","HORVU.MOREX.r2.4HG0278640",2
"3803","HORVU.MOREX.r2.4HG0345480",2
"3804","HORVU.MOREX.r2.5HG0390650",2
"3805","HORVU.MOREX.r2.1HG0058820",13
"3806","HORVU.MOREX.r2.3HG0231680",13
"3807","HORVU.MOREX.r2.4HG0335800",8
"3808","HORVU.MOREX.r2.5HG0393080",13
"3809","HORVU.MOREX.r2.5HG0394040",13
"3810","HORVU.MOREX.r2.5HG0357690",13
"3811","HORVU.MOREX.r2.4HG0297140",6
"3812","HORVU.MOREX.r2.5HG0404560",13
"3813","HORVU.MOREX.r2.6HG0522840",6
"3814","HORVU.MOREX.r2.7HG0622110",6
"3815","HORVU.MOREX.r2.6HG0521920",13
"3816","HORVU.MOREX.r2.5HG0436030",13
"3817","HORVU.MOREX.r2.5HG0436050",13
"3818","HORVU.MOREX.r2.6HG0451750",13
"3819","HORVU.MOREX.r2.3HG0270280",8
"3820","HORVU.MOREX.r2.3HG0232680",13
"3821","HORVU.MOREX.r2.2HG0096210",8
"3822","HORVU.MOREX.r2.7HG0599320",13
"3823","HORVU.MOREX.r2.6HG0486460",2
"3824","HORVU.MOREX.r2.1HG0015150",2
"3825","HORVU.MOREX.r2.6HG0522020",13
"3826","HORVU.MOREX.r2.5HG0393780",2
"3827","HORVU.MOREX.r2.3HG0264090",8
"3828","HORVU.MOREX.r2.4HG0288780",2
"3829","HORVU.MOREX.r2.3HG0237450",8
"3830","HORVU.MOREX.r2.5HG0389410",8
"3831","HORVU.MOREX.r2.2HG0167910",15
"3832","HORVU.MOREX.r2.3HG0239900",15
"3833","HORVU.MOREX.r2.1HG0036000",8
"3834","HORVU.MOREX.r2.6HG0495860",11
"3835","HORVU.MOREX.r2.1HG0047530",11
"3836","HORVU.MOREX.r2.2HG0117500",11
"3837","HORVU.MOREX.r2.6HG0496940",11
"3838","HORVU.MOREX.r2.3HG0244970",2
"3839","HORVU.MOREX.r2.6HG0500860",2
"3840","HORVU.MOREX.r2.3HG0240790",8
"3841","HORVU.MOREX.r2.6HG0526710",11
"3842","HORVU.MOREX.r2.4HG0319280",11
"3843","HORVU.MOREX.r2.4HG0284710",2
"3844","HORVU.MOREX.r2.3HG0248820",8
"3845","HORVU.MOREX.r2.5HG0444090",8
"3846","HORVU.MOREX.r2.5HG0443190",2
"3847","HORVU.MOREX.r2.5HG0411080",2
"3848","HORVU.MOREX.r2.5HG0411260",2
"3849","HORVU.MOREX.r2.3HG0241990",13
"3850","HORVU.MOREX.r2.4HG0301470",2
"3851","HORVU.MOREX.r2.7HG0558000",8
"3852","HORVU.MOREX.r2.3HG0262320",8
"3853","HORVU.MOREX.r2.3HG0244950",8
"3854","HORVU.MOREX.r2.3HG0262310",8
"3855","HORVU.MOREX.r2.3HG0262300",8
"3856","HORVU.MOREX.r2.3HG0262240",8
"3857","HORVU.MOREX.r2.6HG0451580",6
"3858","HORVU.MOREX.r2.2HG0102940",2
"3859","HORVU.MOREX.r2.3HG0193910",2
"3860","HORVU.MOREX.r2.5HG0396290",13
"3861","HORVU.MOREX.r2.2HG0088380",8
"3862","HORVU.MOREX.r2.3HG0247740",8
"3863","HORVU.MOREX.r2.6HG0520870",11
"3864","HORVU.MOREX.r2.6HG0494300",11
"3865","HORVU.MOREX.r2.1HG0015930",11
"3866","HORVU.MOREX.r2.4HG0331010",8
"3867","HORVU.MOREX.r2.7HG0561290",2
"3868","HORVU.MOREX.r2.2HG0114300",11
"3869","HORVU.MOREX.r2.2HG0114340",11
"3870","HORVU.MOREX.r2.7HG0623240",15
"3871","HORVU.MOREX.r2.7HG0623250",15
"3872","HORVU.MOREX.r2.4HG0279500",15
"3873","HORVU.MOREX.r2.5HG0349750",15
"3874","HORVU.MOREX.r2.2HG0119900",15
"3875","HORVU.MOREX.r2.3HG0215440",2
"3876","HORVU.MOREX.r2.3HG0248560",11
"3877","HORVU.MOREX.r2.3HG0249020",8
"3878","HORVU.MOREX.r2.5HG0418240",8
"3879","HORVU.MOREX.r2.6HG0460210",8
"3880","HORVU.MOREX.r2.1HG0064430",8
"3881","HORVU.MOREX.r2.7HG0571590",8
"3882","HORVU.MOREX.r2.6HG0460220",8
"3883","HORVU.MOREX.r2.6HG0523360",8
"3884","HORVU.MOREX.r2.5HG0434060",8
"3885","HORVU.MOREX.r2.1HG0073450",8
"3886","HORVU.MOREX.r2.2HG0142880",8
"3887","HORVU.MOREX.r2.1HG0073470",8
"3888","HORVU.MOREX.r2.1HG0073500",8
"3889","HORVU.MOREX.r2.1HG0073510",8
"3890","HORVU.MOREX.r2.6HG0460170",8
"3891","HORVU.MOREX.r2.5HG0434090",8
"3892","HORVU.MOREX.r2.7HG0554650",8
"3893","HORVU.MOREX.r2.5HG0434070",8
"3894","HORVU.MOREX.r2.4HG0342160",8
"3895","HORVU.MOREX.r2.7HG0575630",2
"3896","HORVU.MOREX.r2.6HG0493150",2
"3897","HORVU.MOREX.r2.5HG0384570",2
"3898","HORVU.MOREX.r2.2HG0149030",2
"3899","HORVU.MOREX.r2.5HG0383360",2
"3900","HORVU.MOREX.r2.3HG0246690",2
"3901","HORVU.MOREX.r2.1HG0056310",2
"3902","HORVU.MOREX.r2.5HG0387770",8
"3903","HORVU.MOREX.r2.6HG0477260",2
"3904","HORVU.MOREX.r2.7HG0543180",8
"3905","HORVU.MOREX.r2.3HG0183050",34
"3906","HORVU.MOREX.r2.3HG0251880",2
"3907","HORVU.MOREX.r2.3HG0251960",8
"3908","HORVU.MOREX.r2.5HG0390920",2
"3909","HORVU.MOREX.r2.5HG0419730",8
"3910","HORVU.MOREX.r2.4HG0278080",8
"3911","HORVU.MOREX.r2.4HG0288590",2
"3912","HORVU.MOREX.r2.4HG0288610",2
"3913","HORVU.MOREX.r2.4HG0318980",13
"3914","HORVU.MOREX.r2.2HG0086010",2
"3915","HORVU.MOREX.r2.2HG0086020",2
"3916","HORVU.MOREX.r2.1HG0029020",2
"3917","HORVU.MOREX.r2.2HG0085980",2
"3918","HORVU.MOREX.r2.7HG0560520",15
"3919","HORVU.MOREX.r2.2HG0154570",15
"3920","HORVU.MOREX.r2.1HG0009630",15
"3921","HORVU.MOREX.r2.3HG0211600",15
"3922","HORVU.MOREX.r2.3HG0211610",15
"3923","HORVU.MOREX.r2.4HG0323370",2
"3924","HORVU.MOREX.r2.5HG0430150",2
"3925","HORVU.MOREX.r2.5HG0442960",8
"3926","HORVU.MOREX.r2.4HG0338900",13
"3927","HORVU.MOREX.r2.4HG0337080",2
"3928","HORVU.MOREX.r2.4HG0342100",2
"3929","HORVU.MOREX.r2.2HG0136750",2
"3930","HORVU.MOREX.r2.4HG0341600",2
"3931","HORVU.MOREX.r2.7HG0536830",2
"3932","HORVU.MOREX.r2.5HG0393650",2
"3933","HORVU.MOREX.r2.5HG0431770",2
"3934","HORVU.MOREX.r2.5HG0398910",2
"3935","HORVU.MOREX.r2.4HG0317610",2
"3936","HORVU.MOREX.r2.5HG0359270",2
"3937","HORVU.MOREX.r2.6HG0456870",8
"3938","HORVU.MOREX.r2.4HG0317500",8
"3939","HORVU.MOREX.r2.2HG0123910",8
"3940","HORVU.MOREX.r2.1HG0055390",19
"3941","HORVU.MOREX.r2.2HG0177520",8
"3942","HORVU.MOREX.r2.6HG0461610",2
"3943","HORVU.MOREX.r2.5HG0377440",8
"3944","HORVU.MOREX.r2.7HG0600060",19
"3945","HORVU.MOREX.r2.2HG0131020",8
"3946","HORVU.MOREX.r2.2HG0176780",8
"3947","HORVU.MOREX.r2.6HG0460020",8
"3948","HORVU.MOREX.r2.7HG0553140",8
"3949","HORVU.MOREX.r2.2HG0144030",8
"3950","HORVU.MOREX.r2.5HG0389190",8
"3951","HORVU.MOREX.r2.7HG0599900",19
"3952","HORVU.MOREX.r2.7HG0538970",8
"3953","HORVU.MOREX.r2.1HG0051220",8
"3954","HORVU.MOREX.r2.2HG0081610",8
"3955","HORVU.MOREX.r2.6HG0461570",2
"3956","HORVU.MOREX.r2.1HG0074300",8
"3957","HORVU.MOREX.r2.1HG0019270",8
"3958","HORVU.MOREX.r2.2HG0082400",8
"3959","HORVU.MOREX.r2.1HG0025130",8
"3960","HORVU.MOREX.r2.5HG0354630",13
"3961","HORVU.MOREX.r2.1HG0003980",8
"3962","HORVU.MOREX.r2.7HG0610620",8
"3963","HORVU.MOREX.r2.5HG0432490",8
"3964","HORVU.MOREX.r2.6HG0521910",8
"3965","HORVU.MOREX.r2.3HG0245680",8
"3966","HORVU.MOREX.r2.7HG0535840",13
"3967","HORVU.MOREX.r2.1HG0062280",8
"3968","HORVU.MOREX.r2.1HG0075860",8
"3969","HORVU.MOREX.r2.7HG0599930",19
"3970","HORVU.MOREX.r2.4HG0319250",13
"3971","HORVU.MOREX.r2.1HG0017200",8
"3972","HORVU.MOREX.r2.5HG0440060",8
"3973","HORVU.MOREX.r2.3HG0270110",8
"3974","HORVU.MOREX.r2.7HG0582550",8
"3975","HORVU.MOREX.r2.7HG0600040",19
"3976","HORVU.MOREX.r2.2HG0172230",8
"3977","HORVU.MOREX.r2.7HG0545050",13
"3978","HORVU.MOREX.r2.7HG0599940",19
"3979","HORVU.MOREX.r2.3HG0265580",8
"3980","HORVU.MOREX.r2.4HG0341200",8
"3981","HORVU.MOREX.r2.2HG0131380",19
"3982","HORVU.MOREX.r2.1HG0073890",8
"3983","HORVU.MOREX.r2.7HG0599990",19
"3984","HORVU.MOREX.r2.3HG0270140",8
"3985","HORVU.MOREX.r2.7HG0529010",2
"3986","HORVU.MOREX.r2.6HG0449560",2
"3987","HORVU.MOREX.r2.7HG0607670",13
"3988","HORVU.MOREX.r2.2HG0095350",13
"3989","HORVU.MOREX.r2.4HG0324090",13
"3990","HORVU.MOREX.r2.7HG0589230",8
"3991","HORVU.MOREX.r2.3HG0260880",20
"3992","HORVU.MOREX.r2.7HG0587740",8
"3993","HORVU.MOREX.r2.7HG0617930",15
"3994","HORVU.MOREX.r2.3HG0261560",8
"3995","HORVU.MOREX.r2.5HG0355590",2
"3996","HORVU.MOREX.r2.3HG0243750",8
"3997","HORVU.MOREX.r2.4HG0328630",8
"3998","HORVU.MOREX.r2.1HG0062050",8
"3999","HORVU.MOREX.r2.3HG0196390",8
"4000","HORVU.MOREX.r2.7HG0606560",8
"4001","HORVU.MOREX.r2.7HG0572580",8
"4002","HORVU.MOREX.r2.3HG0262650",8
"4003","HORVU.MOREX.r2.5HG0370270",8
"4004","HORVU.MOREX.r2.1HG0051280",8
"4005","HORVU.MOREX.r2.3HG0263610",13
"4006","HORVU.MOREX.r2.5HG0419240",8
"4007","HORVU.MOREX.r2.3HG0213690",8
"4008","HORVU.MOREX.r2.3HG0213500",15
"4009","HORVU.MOREX.r2.3HG0201500",13
"4010","HORVU.MOREX.r2.3HG0265320",13
"4011","HORVU.MOREX.r2.5HG0438750",2
"4012","HORVU.MOREX.r2.1HG0000960",2
"4013","HORVU.MOREX.r2.3HG0268150",8
"4014","HORVU.MOREX.r2.3HG0268560",8
"4015","HORVU.MOREX.r2.4HG0341040",2
"4016","HORVU.MOREX.r2.4HG0341050",2
"4017","HORVU.MOREX.r2.4HG0341030",2
"4018","HORVU.MOREX.r2.5HG0423950",13
"4019","HORVU.MOREX.r2.3HG0270590",13
"4020","HORVU.MOREX.r2.7HG0586000",11
"4021","HORVU.MOREX.r2.4HG0282740",11
"4022","HORVU.MOREX.r2.6HG0519310",13
"4023","HORVU.MOREX.r2.5HG0402420",2
"4024","HORVU.MOREX.r2.6HG0524490",8
"4025","HORVU.MOREX.r2.5HG0358020",13
"4026","HORVU.MOREX.r2.7HG0591810",6
"4027","HORVU.MOREX.r2.2HG0131570",6
"4028","HORVU.MOREX.r2.3HG0275280",8
"4029","HORVU.MOREX.r2.1HG0056620",15
"4030","HORVU.MOREX.r2.4HG0315650",15
"4031","HORVU.MOREX.r2.3HG0231640",15
"4032","HORVU.MOREX.r2.3HG0204760",15
"4033","HORVU.MOREX.r2.5HG0402900",2
"4034","HORVU.MOREX.r2.1HG0056090",2
"4035","HORVU.MOREX.r2.4HG0276650",13
"4036","HORVU.MOREX.r2.4HG0276820",13
"4037","HORVU.MOREX.r2.3HG0232770",13
"4038","HORVU.MOREX.r2.1HG0028340",13
"4039","HORVU.MOREX.r2.2HG0153190",2
"4040","HORVU.MOREX.r2.4HG0278010",2
"4041","HORVU.MOREX.r2.6HG0502290",2
"4042","HORVU.MOREX.r2.5HG0430600",2
"4043","HORVU.MOREX.r2.6HG0459100",2
"4044","HORVU.MOREX.r2.6HG0485700",2
"4045","HORVU.MOREX.r2.7HG0568840",2
"4046","HORVU.MOREX.r2.3HG0268740",2
"4047","HORVU.MOREX.r2.4HG0280000",13
"4048","HORVU.MOREX.r2.5HG0442600",2
"4049","HORVU.MOREX.r2.1HG0073180",2
"4050","HORVU.MOREX.r2.5HG0442290",2
"4051","HORVU.MOREX.r2.5HG0360530",2
"4052","HORVU.MOREX.r2.7HG0590840",2
"4053","HORVU.MOREX.r2.6HG0506720",2
"4054","HORVU.MOREX.r2.6HG0511400",2
"4055","HORVU.MOREX.r2.4HG0308530",8
"4056","HORVU.MOREX.r2.3HG0231480",2
"4057","HORVU.MOREX.r2.4HG0281260",16
"4058","HORVU.MOREX.r2.3HG0233380",8
"4059","HORVU.MOREX.r2.2HG0080060",15
"4060","HORVU.MOREX.r2.3HG0259640",8
"4061","HORVU.MOREX.r2.4HG0281760",8
"4062","HORVU.MOREX.r2.4HG0343930",2
"4063","HORVU.MOREX.r2.4HG0332170",2
"4064","HORVU.MOREX.r2.2HG0152930",2
"4065","HORVU.MOREX.r2.4HG0288860",2
"4066","HORVU.MOREX.r2.2HG0108260",2
"4067","HORVU.MOREX.r2.7HG0597830",2
"4068","HORVU.MOREX.r2.5HG0394310",2
"4069","HORVU.MOREX.r2.5HG0407580",2
"4070","HORVU.MOREX.r2.6HG0453610",2
"4071","HORVU.MOREX.r2.7HG0603180",2
"4072","HORVU.MOREX.r2.4HG0281940",8
"4073","HORVU.MOREX.r2.1HG0036560",8
"4074","HORVU.MOREX.r2.3HG0242640",13
"4075","HORVU.MOREX.r2.3HG0196530",13
"4076","HORVU.MOREX.r2.4HG0282200",13
"4077","HORVU.MOREX.r2.5HG0408020",2
"4078","HORVU.MOREX.r2.2HG0142820",8
"4079","HORVU.MOREX.r2.7HG0595470",8
"4080","HORVU.MOREX.r2.4HG0286300",8
"4081","HORVU.MOREX.r2.6HG0481710",8
"4082","HORVU.MOREX.r2.6HG0501730",11
"4083","HORVU.MOREX.r2.6HG0508760",11
"4084","HORVU.MOREX.r2.7HG0551940",11
"4085","HORVU.MOREX.r2.1HG0040670",2
"4086","HORVU.MOREX.r2.2HG0163220",11
"4087","HORVU.MOREX.r2.2HG0163210",11
"4088","HORVU.MOREX.r2.5HG0412520",2
"4089","HORVU.MOREX.r2.7HG0569990",2
"4090","HORVU.MOREX.r2.4HG0342270",2
"4091","HORVU.MOREX.r2.6HG0524510",15
"4092","HORVU.MOREX.r2.4HG0282950",2
"4093","HORVU.MOREX.r2.2HG0174320",2
"4094","HORVU.MOREX.r2.6HG0505660",2
"4095","HORVU.MOREX.r2.3HG0273500",2
"4096","HORVU.MOREX.r2.7HG0549800",2
"4097","HORVU.MOREX.r2.4HG0332880",2
"4098","HORVU.MOREX.r2.6HG0505550",2
"4099","HORVU.MOREX.r2.2HG0109940",35
"4100","HORVU.MOREX.r2.7HG0563600",2
"4101","HORVU.MOREX.r2.7HG0560290",2
"4102","HORVU.MOREX.r2.2HG0166370",2
"4103","HORVU.MOREX.r2.7HG0602600",2
"4104","HORVU.MOREX.r2.2HG0162650",2
"4105","HORVU.MOREX.r2.7HG0530550",2
"4106","HORVU.MOREX.r2.4HG0286150",2
"4107","HORVU.MOREX.r2.4HG0286260",8
"4108","HORVU.MOREX.r2.4HG0286590",8
"4109","HORVU.MOREX.r2.7HG0560430",2
"4110","HORVU.MOREX.r2.5HG0401340",2
"4111","HORVU.MOREX.r2.4HG0315770",8
"4112","HORVU.MOREX.r2.1HG0064380",8
"4113","HORVU.MOREX.r2.6HG0462110",13
"4114","HORVU.MOREX.r2.4HG0288310",8
"4115","HORVU.MOREX.r2.1HG0043070",2
"4116","HORVU.MOREX.r2.3HG0228740",2
"4117","HORVU.MOREX.r2.1HG0060790",2
"4118","HORVU.MOREX.r2.2HG0079930",8
"4119","HORVU.MOREX.r2.1HG0028170",2
"4120","HORVU.MOREX.r2.6HG0462400",2
"4121","HORVU.MOREX.r2.7HG0545250",11
"4122","HORVU.MOREX.r2.4HG0290230",2
"4123","HORVU.MOREX.r2.5HG0365160",11
"4124","HORVU.MOREX.r2.6HG0508260",2
"4125","HORVU.MOREX.r2.7HG0581030",2
"4126","HORVU.MOREX.r2.3HG0187560",2
"4127","HORVU.MOREX.r2.UnG0626220",2
"4128","HORVU.MOREX.r2.2HG0165250",2
"4129","HORVU.MOREX.r2.6HG0524960",2
"4130","HORVU.MOREX.r2.7HG0598730",13
"4131","HORVU.MOREX.r2.6HG0509930",13
"4132","HORVU.MOREX.r2.6HG0489540",13
"4133","HORVU.MOREX.r2.5HG0371880",13
"4134","HORVU.MOREX.r2.4HG0292690",8
"4135","HORVU.MOREX.r2.5HG0425100",8
"4136","HORVU.MOREX.r2.6HG0514450",2
"4137","HORVU.MOREX.r2.6HG0506610",2
"4138","HORVU.MOREX.r2.6HG0525420",2
"4139","HORVU.MOREX.r2.1HG0035800",2
"4140","HORVU.MOREX.r2.4HG0294400",8
"4141","HORVU.MOREX.r2.5HG0386630",2
"4142","HORVU.MOREX.r2.4HG0294640",2
"4143","HORVU.MOREX.r2.6HG0487850",13
"4144","HORVU.MOREX.r2.2HG0161520",36
"4145","HORVU.MOREX.r2.6HG0511650",13
"4146","HORVU.MOREX.r2.2HG0167090",13
"4147","HORVU.MOREX.r2.2HG0131510",13
"4148","HORVU.MOREX.r2.4HG0329040",13
"4149","HORVU.MOREX.r2.1HG0039790",8
"4150","HORVU.MOREX.r2.7HG0597670",13
"4151","HORVU.MOREX.r2.1HG0039770",8
"4152","HORVU.MOREX.r2.7HG0531720",8
"4153","HORVU.MOREX.r2.7HG0622410",8
"4154","HORVU.MOREX.r2.2HG0124890",8
"4155","HORVU.MOREX.r2.6HG0506910",8
"4156","HORVU.MOREX.r2.3HG0184790",8
"4157","HORVU.MOREX.r2.1HG0047940",2
"4158","HORVU.MOREX.r2.4HG0338140",2
"4159","HORVU.MOREX.r2.4HG0300240",8
"4160","HORVU.MOREX.r2.7HG0550870",8
"4161","HORVU.MOREX.r2.2HG0109390",8
"4162","HORVU.MOREX.r2.7HG0581720",8
"4163","HORVU.MOREX.r2.5HG0385770",8
"4164","HORVU.MOREX.r2.6HG0505460",8
"4165","HORVU.MOREX.r2.4HG0296160",8
"4166","HORVU.MOREX.r2.6HG0505440",8
"4167","HORVU.MOREX.r2.6HG0505350",8
"4168","HORVU.MOREX.r2.1HG0002840",8
"4169","HORVU.MOREX.r2.7HG0562150",8
"4170","HORVU.MOREX.r2.3HG0272100",8
"4171","HORVU.MOREX.r2.4HG0337250",8
"4172","HORVU.MOREX.r2.4HG0297980",8
"4173","HORVU.MOREX.r2.4HG0298010",8
"4174","HORVU.MOREX.r2.3HG0267870",2
"4175","HORVU.MOREX.r2.4HG0314570",2
"4176","HORVU.MOREX.r2.1HG0018010",8
"4177","HORVU.MOREX.r2.3HG0243230",13
"4178","HORVU.MOREX.r2.5HG0430380",13
"4179","HORVU.MOREX.r2.7HG0573640",13
"4180","HORVU.MOREX.r2.5HG0432970",8
"4181","HORVU.MOREX.r2.6HG0486770",8
"4182","HORVU.MOREX.r2.7HG0555720",8
"4183","HORVU.MOREX.r2.3HG0200750",8
"4184","HORVU.MOREX.r2.3HG0195190",8
"4185","HORVU.MOREX.r2.1HG0049100",8
"4186","HORVU.MOREX.r2.2HG0105640",8
"4187","HORVU.MOREX.r2.1HG0057810",11
"4188","HORVU.MOREX.r2.3HG0253980",11
"4189","HORVU.MOREX.r2.3HG0249960",2
"4190","HORVU.MOREX.r2.4HG0317830",8
"4191","HORVU.MOREX.r2.3HG0217370",8
"4192","HORVU.MOREX.r2.4HG0316950",13
"4193","HORVU.MOREX.r2.2HG0093320",13
"4194","HORVU.MOREX.r2.3HG0255090",2
"4195","HORVU.MOREX.r2.6HG0516430",2
"4196","HORVU.MOREX.r2.4HG0337580",13
"4197","HORVU.MOREX.r2.1HG0059100",11
"4198","HORVU.MOREX.r2.3HG0252960",11
"4199","HORVU.MOREX.r2.4HG0283660",2
"4200","HORVU.MOREX.r2.3HG0209460",2
"4201","HORVU.MOREX.r2.1HG0077870",8
"4202","HORVU.MOREX.r2.1HG0056570",8
"4203","HORVU.MOREX.r2.6HG0513860",2
"4204","HORVU.MOREX.r2.7HG0553240",2
"4205","HORVU.MOREX.r2.5HG0403230",2
"4206","HORVU.MOREX.r2.5HG0365790",2
"4207","HORVU.MOREX.r2.6HG0510370",2
"4208","HORVU.MOREX.r2.2HG0153230",2
"4209","HORVU.MOREX.r2.3HG0235620",2
"4210","HORVU.MOREX.r2.1HG0025820",2
"4211","HORVU.MOREX.r2.7HG0612990",2
"4212","HORVU.MOREX.r2.6HG0496810",2
"4213","HORVU.MOREX.r2.2HG0144320",2
"4214","HORVU.MOREX.r2.7HG0595870",2
"4215","HORVU.MOREX.r2.6HG0456990",2
